"Uc","Um","Ue","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0148,0.98681,-0.0016999,1,0.0285,-0.2215,1,0
1.0147,0.98676,-0.0016728,1,0.02865,-0.22135,1,0
1.0146,0.9867,-0.0016458,1,0.0288,-0.2212,1,0
1.0145,0.98664,-0.0016187,1,0.02895,-0.22105,1,0
1.0144,0.98659,-0.0015916,1,0.0291,-0.2209,1,0
1.0144,0.98653,-0.0015646,1,0.02925,-0.22075,1,0
1.0143,0.98647,-0.0015375,1,0.0294,-0.2206,1,0
1.0142,0.98641,-0.0015104,1,0.02955,-0.22045,1,0
1.0141,0.98636,-0.0014834,1,0.0297,-0.2203,1,0
1.0141,0.9863,-0.0014563,1,0.02985,-0.22015,1,0
1.014,0.98624,-0.0014293,1,0.03,-0.22,1,0
1.0139,0.98619,-0.0014022,1,0.03015,-0.21985,1,0
1.0138,0.98613,-0.0013751,1,0.0303,-0.2197,1,0
1.0138,0.98607,-0.0013481,1,0.03045,-0.21955,1,0
1.0137,0.98601,-0.001321,1,0.0306,-0.2194,1,0
1.0136,0.98596,-0.0012939,1,0.03075,-0.21925,1,0
1.0135,0.9859,-0.0012669,1,0.0309,-0.2191,1,0
1.0134,0.98584,-0.0012398,1,0.03105,-0.21895,1,0
1.0134,0.98579,-0.0012127,1,0.0312,-0.2188,1,0
1.0133,0.98573,-0.0011857,1,0.03135,-0.21865,1,0
1.0132,0.98567,-0.0011586,1,0.0315,-0.2185,1,0
1.0131,0.98561,-0.0011316,1,0.03165,-0.21835,1,0
1.0131,0.98556,-0.0011045,1,0.0318,-0.2182,1,0
1.013,0.9855,-0.0010774,1,0.03195,-0.21805,1,0
1.0129,0.98544,-0.0010504,1,0.0321,-0.2179,1,0
1.0128,0.98539,-0.0010233,1,0.03225,-0.21775,1,0
1.0127,0.98533,-0.00099624,1,0.0324,-0.2176,1,0
1.0127,0.98527,-0.00096917,1,0.03255,-0.21745,1,0
1.0126,0.98521,-0.00094211,1,0.0327,-0.2173,1,0
1.0125,0.98516,-0.00091504,1,0.03285,-0.21715,1,0
1.0124,0.9851,-0.00088798,1,0.033,-0.217,1,0
1.0124,0.98504,-0.00086092,1,0.03315,-0.21685,1,0
1.0123,0.98499,-0.00083385,1,0.0333,-0.2167,1,0
1.0122,0.98493,-0.00080679,1,0.03345,-0.21655,1,0
1.0121,0.98487,-0.00077973,1,0.0336,-0.2164,1,0
1.0121,0.98481,-0.00075266,1,0.03375,-0.21625,1,0
1.012,0.98476,-0.0007256,1,0.0339,-0.2161,1,0
1.0119,0.9847,-0.00069853,1,0.03405,-0.21595,1,0
1.0118,0.98464,-0.00067147,1,0.0342,-0.2158,1,0
1.0117,0.98459,-0.00064441,1,0.03435,-0.21565,1,0
1.0117,0.98453,-0.00061734,1,0.0345,-0.2155,1,0
1.0116,0.98447,-0.00059028,1,0.03465,-0.21535,1,0
1.0115,0.98441,-0.00056322,1,0.0348,-0.2152,1,0
1.0114,0.98436,-0.00053615,1,0.03495,-0.21505,1,0
1.0114,0.9843,-0.00050909,1,0.0351,-0.2149,1,0
