"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99989,1,-1.6413e-05,-3.8868e-07,1.3266e-07,1,0.249,-0.751,1,0
0.99989,1,-1.6461e-05,-3.9614e-07,1.3197e-07,1,0.25,-0.75,1,0
0.99995,1,-1.7831e-05,1.8461e-07,5.3397e-07,1,0.251,-0.749,1,0
0.99996,1,-1.7957e-05,1.3958e-07,5.3611e-07,1,0.252,-0.748,1,0
0.99997,1,-1.8083e-05,9.4559e-08,5.3826e-07,1,0.253,-0.747,1,0
0.99998,1,-1.8209e-05,4.9537e-08,5.404e-07,1,0.254,-0.746,1,0
0.99999,1,-1.8335e-05,4.5143e-09,5.4254e-07,1,0.255,-0.745,1,0
1,1,-1.8462e-05,-4.0508e-08,5.4468e-07,1,0.256,-0.744,1,0
1,1,-1.8588e-05,-8.5533e-08,5.4682e-07,1,0.257,-0.743,1,0
1,1,-1.8714e-05,-1.3056e-07,5.4896e-07,1,0.258,-0.742,1,0
1,1,-1.884e-05,-1.7558e-07,5.511e-07,1,0.259,-0.741,1,0
1,1,-1.8966e-05,-2.206e-07,5.5324e-07,1,0.26,-0.74,1,0
1.0001,1,-1.9092e-05,-2.6562e-07,5.5539e-07,1,0.261,-0.739,1,0
1.0001,1,-1.9218e-05,-3.1065e-07,5.5753e-07,1,0.262,-0.738,1,0
1.0001,1,-1.9344e-05,-3.5567e-07,5.5967e-07,1,0.263,-0.737,1,0
1.0001,1,-1.947e-05,-4.0069e-07,5.6181e-07,1,0.264,-0.736,1,0
1.0001,1,-1.9596e-05,-4.4572e-07,5.6395e-07,1,0.265,-0.735,1,0
1.0001,1,-1.9722e-05,-4.9074e-07,5.6609e-07,1,0.266,-0.734,1,0
1.0001,1,-1.9848e-05,-5.3576e-07,5.6823e-07,1,0.267,-0.733,1,0
1.0001,1,-1.9974e-05,-5.8079e-07,5.7037e-07,1,0.268,-0.732,1,0
1.0001,1,-2.01e-05,-6.2581e-07,5.7252e-07,1,0.269,-0.731,1,0
1.0001,1,-2.0226e-05,-6.7083e-07,5.7466e-07,1,0.27,-0.73,1,0
1.0002,1,-2.0353e-05,-7.1586e-07,5.768e-07,1,0.271,-0.729,1,0
1.0002,1,-2.0479e-05,-7.6088e-07,5.7894e-07,1,0.272,-0.728,1,0
1.0002,1,-2.0605e-05,-8.059e-07,5.8108e-07,1,0.273,-0.727,1,0
1.0002,1,-2.0731e-05,-8.5092e-07,5.8322e-07,1,0.274,-0.726,1,0
1.0002,1,-2.0857e-05,-8.9595e-07,5.8536e-07,1,0.275,-0.725,1,0
1.0002,1,-2.0983e-05,-9.4097e-07,5.8751e-07,1,0.276,-0.724,1,0
1.0002,1,-2.1109e-05,-9.8599e-07,5.8965e-07,1,0.277,-0.723,1,0
1.0002,1,-2.1235e-05,-1.031e-06,5.9179e-07,1,0.278,-0.722,1,0
1.0002,1,-2.1361e-05,-1.076e-06,5.9393e-07,1,0.279,-0.721,1,0
1.0002,1,-2.1487e-05,-1.1211e-06,5.9607e-07,1,0.28,-0.72,1,0
1.0003,1,-2.1613e-05,-1.1661e-06,5.9821e-07,1,0.281,-0.719,1,0
1.0003,1,-2.1739e-05,-1.2111e-06,6.0035e-07,1,0.282,-0.718,1,0
1.0003,1,-2.1865e-05,-1.2561e-06,6.0249e-07,1,0.283,-0.717,1,0
1.0003,1,-2.1991e-05,-1.3012e-06,6.0464e-07,1,0.284,-0.716,1,0
1.0003,1,-2.2117e-05,-1.3462e-06,6.0678e-07,1,0.285,-0.715,1,0
1.0003,1,-2.2244e-05,-1.3912e-06,6.0892e-07,1,0.286,-0.714,1,0
1.0003,1,-2.237e-05,-1.4362e-06,6.1106e-07,1,0.287,-0.713,1,0
1.0003,1,-2.2496e-05,-1.4812e-06,6.132e-07,1,0.288,-0.712,1,0
1.0003,1,-2.2622e-05,-1.5263e-06,6.1534e-07,1,0.289,-0.711,1,0
1.0003,0.99999,-2.2748e-05,-1.5713e-06,6.1748e-07,1,0.29,-0.71,1,0
1.0004,0.99999,-2.2874e-05,-1.6163e-06,6.1962e-07,1,0.291,-0.709,1,0
1.0004,0.99999,-2.3e-05,-1.6613e-06,6.2177e-07,1,0.292,-0.708,1,0
1.0004,0.99999,-2.3126e-05,-1.7064e-06,6.2391e-07,1,0.293,-0.707,1,0
1.0004,0.99999,-2.3252e-05,-1.7514e-06,6.2605e-07,1,0.294,-0.706,1,0
1.0004,0.99999,-2.3378e-05,-1.7964e-06,6.2819e-07,1,0.295,-0.705,1,0
