"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99992,9.9566e-05,2.4999,6.3483e-06,1.0849e-05,1,0.244,0.244,0.2,0
0.99988,0.00015702,2.4999,8.357e-06,1.4681e-05,1,0.245,0.245,0.2,0
0.99977,0.00028402,2.4997,1.1694e-05,2.1587e-05,1,0.246,0.246,0.2,0
0.99967,0.00041102,2.4996,1.503e-05,2.8494e-05,1,0.247,0.247,0.2,0
0.99956,0.00053802,2.4995,1.8367e-05,3.54e-05,1,0.248,0.248,0.2,0
0.99946,0.00066502,2.4994,2.1704e-05,4.2307e-05,1,0.249,0.249,0.2,0
0.99935,0.00079202,2.4993,2.504e-05,4.9214e-05,1,0.25,0.25,0.2,0
0.99883,0.0013978,2.4988,4.1486e-05,6.3903e-05,1,0.251,0.251,0.2,0
0.99848,0.0018392,2.4984,5.696e-05,9.237e-05,1,0.252,0.252,0.2,0
0.99798,0.0024503,2.4979,7.2672e-05,0.00012096,1,0.253,0.253,0.2,0
0.99726,0.0033203,2.4971,8.8748e-05,0.00014974,1,0.254,0.254,0.2,0
0.99654,0.0041902,2.4964,0.00010482,0.00017852,1,0.255,0.255,0.2,0
0.99553,0.0053996,2.4953,0.00012137,0.00020754,1,0.256,0.256,0.2,0
0.99443,0.0066981,2.4942,0.00013805,0.00023664,1,0.257,0.257,0.2,0
0.99328,0.0081042,2.493,0.00016579,0.0002679,1,0.258,0.258,0.2,0
0.99174,0.009956,2.4915,0.00018316,0.0003003,1,0.259,0.259,0.2,0
0.9902,0.011808,2.4899,0.00020054,0.0003327,1,0.26,0.26,0.2,0
0.98844,0.013918,2.4881,0.00021746,0.00036244,1,0.261,0.261,0.2,0
0.98653,0.016213,2.4862,0.00023407,0.00039028,1,0.262,0.262,0.2,0
0.98462,0.018509,2.4842,0.00025068,0.00041811,1,0.263,0.263,0.2,0
0.98235,0.021238,2.4819,0.00026654,0.00044148,1,0.264,0.264,0.2,0
0.98006,0.023977,2.4796,0.00028238,0.00046476,1,0.265,0.265,0.2,0
0.9779,0.026649,2.4773,0.0002845,0.00047042,1,0.266,0.266,0.2,0
0.97536,0.029714,2.4747,0.00029948,0.0004965,1,0.267,0.267,0.2,0
0.97282,0.032778,2.4721,0.00031445,0.00052259,1,0.268,0.268,0.2,0
0.97016,0.036004,2.4694,0.00032422,0.00053725,1,0.269,0.269,0.2,0
0.96747,0.039277,2.4667,0.00033244,0.00054852,1,0.27,0.27,0.2,0
0.96475,0.042584,2.4639,0.00033954,0.00055732,1,0.271,0.271,0.2,0
0.9619,0.046065,2.461,0.000341,0.00055378,1,0.272,0.272,0.2,0
