"rho","u1","T","D11","q1","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.99854,0.0016221,2.4983,-4.4214e-06,3.4327e-05,1,0.162,0.162,0.2,0
0.99852,0.0016248,2.4983,-4.5773e-06,3.4166e-05,1,0.163,0.163,0.2,0
0.99849,0.0016275,2.4983,-4.7332e-06,3.4005e-05,1,0.164,0.164,0.2,0
0.99847,0.0016302,2.4982,-4.8891e-06,3.3843e-05,1,0.165,0.165,0.2,0
0.99844,0.0016329,2.4982,-5.0449e-06,3.3682e-05,1,0.166,0.166,0.2,0
0.99839,0.001632,2.4982,-5.1632e-06,3.3032e-05,1,0.167,0.167,0.2,0
0.99827,0.001624,2.4982,-5.2061e-06,3.1405e-05,1,0.168,0.168,0.2,0
0.99815,0.0016159,2.4982,-5.249e-06,2.9778e-05,1,0.169,0.169,0.2,0
0.99804,0.0016079,2.4982,-5.2919e-06,2.8151e-05,1,0.17,0.17,0.2,0
0.99792,0.0015998,2.4982,-5.3348e-06,2.6523e-05,1,0.171,0.171,0.2,0
0.9978,0.0015918,2.4982,-5.3777e-06,2.4896e-05,1,0.172,0.172,0.2,0
0.99769,0.0015837,2.4982,-5.4206e-06,2.3269e-05,1,0.173,0.173,0.2,0
0.99757,0.0015757,2.4982,-5.4636e-06,2.1642e-05,1,0.174,0.174,0.2,0
0.99746,0.0015676,2.4981,-5.5065e-06,2.0015e-05,1,0.175,0.175,0.2,0
0.99734,0.0015596,2.4981,-5.5494e-06,1.8387e-05,1,0.176,0.176,0.2,0
0.99722,0.0015515,2.4981,-5.5923e-06,1.676e-05,1,0.177,0.177,0.2,0
0.99711,0.0015435,2.4981,-5.6352e-06,1.5133e-05,1,0.178,0.178,0.2,0
0.99699,0.0015354,2.4981,-5.6781e-06,1.3506e-05,1,0.179,0.179,0.2,0
0.99687,0.0015274,2.4981,-5.721e-06,1.1879e-05,1,0.18,0.18,0.2,0
0.99676,0.0015194,2.4981,-5.764e-06,1.0251e-05,1,0.181,0.181,0.2,0
0.99664,0.0015113,2.4981,-5.8069e-06,8.6242e-06,1,0.182,0.182,0.2,0
0.99653,0.0015033,2.4981,-5.8498e-06,6.997e-06,1,0.183,0.183,0.2,0
0.99641,0.0014952,2.4981,-5.8927e-06,5.3698e-06,1,0.184,0.184,0.2,0
0.99629,0.0014872,2.4981,-5.9356e-06,3.7425e-06,1,0.185,0.185,0.2,0
0.99618,0.0014791,2.4981,-5.9785e-06,2.1153e-06,1,0.186,0.186,0.2,0
0.99606,0.0014711,2.498,-6.0214e-06,4.8813e-07,1,0.187,0.187,0.2,0
0.99594,0.001463,2.498,-6.0644e-06,-1.1391e-06,1,0.188,0.188,0.2,0
0.99583,0.001455,2.498,-6.1073e-06,-2.7663e-06,1,0.189,0.189,0.2,0
0.99571,0.0014469,2.498,-6.1502e-06,-4.3935e-06,1,0.19,0.19,0.2,0
0.99559,0.0014389,2.498,-6.1931e-06,-6.0207e-06,1,0.191,0.191,0.2,0
0.99548,0.0014308,2.498,-6.236e-06,-7.6479e-06,1,0.192,0.192,0.2,0
0.99536,0.0014228,2.498,-6.2789e-06,-9.2751e-06,1,0.193,0.193,0.2,0
0.99525,0.0014148,2.498,-6.3218e-06,-1.0902e-05,1,0.194,0.194,0.2,0
0.99513,0.0014067,2.498,-6.3648e-06,-1.253e-05,1,0.195,0.195,0.2,0
0.99501,0.0013987,2.498,-6.4077e-06,-1.4157e-05,1,0.196,0.196,0.2,0
0.9949,0.0013906,2.498,-6.4506e-06,-1.5784e-05,1,0.197,0.197,0.2,0
0.99478,0.0013826,2.498,-6.4935e-06,-1.7411e-05,1,0.198,0.198,0.2,0
0.99466,0.0013745,2.498,-6.5364e-06,-1.9038e-05,1,0.199,0.199,0.2,0
0.99455,0.0013665,2.4979,-6.5793e-06,-2.0666e-05,1,0.2,0.2,0.2,0
0.99443,0.0013584,2.4979,-6.6222e-06,-2.2293e-05,1,0.201,0.201,0.2,0
0.99432,0.0013504,2.4979,-6.6652e-06,-2.392e-05,1,0.202,0.202,0.2,0
0.9942,0.0013423,2.4979,-6.7081e-06,-2.5547e-05,1,0.203,0.203,0.2,0
0.99408,0.0013343,2.4979,-6.751e-06,-2.7174e-05,1,0.204,0.204,0.2,0
0.99397,0.0013262,2.4979,-6.7939e-06,-2.8802e-05,1,0.205,0.205,0.2,0
0.99385,0.0013182,2.4979,-6.8368e-06,-3.0429e-05,1,0.206,0.206,0.2,0
0.99373,0.0013102,2.4979,-6.8797e-06,-3.2056e-05,1,0.207,0.207,0.2,0
0.99362,0.0013021,2.4979,-6.9226e-06,-3.3683e-05,1,0.208,0.208,0.2,0
0.9935,0.0012941,2.4979,-6.9656e-06,-3.531e-05,1,0.209,0.209,0.2,0
0.99338,0.001286,2.4979,-7.0085e-06,-3.6938e-05,1,0.21,0.21,0.2,0
0.99327,0.001278,2.4979,-7.0514e-06,-3.8565e-05,1,0.211,0.211,0.2,0
0.99315,0.0012699,2.4978,-7.0943e-06,-4.0192e-05,1,0.212,0.212,0.2,0
0.99304,0.0012619,2.4978,-7.1372e-06,-4.1819e-05,1,0.213,0.213,0.2,0
0.99292,0.0012538,2.4978,-7.1801e-06,-4.3446e-05,1,0.214,0.214,0.2,0
0.9928,0.0012458,2.4978,-7.223e-06,-4.5074e-05,1,0.215,0.215,0.2,0
0.99269,0.0012377,2.4978,-7.266e-06,-4.6701e-05,1,0.216,0.216,0.2,0
0.99257,0.0012297,2.4978,-7.3089e-06,-4.8328e-05,1,0.217,0.217,0.2,0
0.99245,0.0012216,2.4978,-7.3518e-06,-4.9955e-05,1,0.218,0.218,0.2,0
0.99234,0.0012136,2.4978,-7.3947e-06,-5.1582e-05,1,0.219,0.219,0.2,0
0.99222,0.0012056,2.4978,-7.4376e-06,-5.321e-05,1,0.22,0.22,0.2,0
0.9921,0.0011975,2.4978,-7.4805e-06,-5.4837e-05,1,0.221,0.221,0.2,0
0.99199,0.0011895,2.4978,-7.5234e-06,-5.6464e-05,1,0.222,0.222,0.2,0
0.99187,0.0011814,2.4978,-7.5664e-06,-5.8091e-05,1,0.223,0.223,0.2,0
0.99176,0.0011734,2.4977,-7.6093e-06,-5.9719e-05,1,0.224,0.224,0.2,0
0.99164,0.0011653,2.4977,-7.6522e-06,-6.1346e-05,1,0.225,0.225,0.2,0
0.99152,0.0011573,2.4977,-7.6951e-06,-6.2973e-05,1,0.226,0.226,0.2,0
0.99141,0.0011492,2.4977,-7.738e-06,-6.46e-05,1,0.227,0.227,0.2,0
0.99129,0.0011412,2.4977,-7.7809e-06,-6.6227e-05,1,0.228,0.228,0.2,0
0.99117,0.0011331,2.4977,-7.8238e-06,-6.7855e-05,1,0.229,0.229,0.2,0
0.99106,0.0011251,2.4977,-7.8668e-06,-6.9482e-05,1,0.23,0.23,0.2,0
0.99094,0.001117,2.4977,-7.9097e-06,-7.1109e-05,1,0.231,0.231,0.2,0
0.99083,0.001109,2.4977,-7.9526e-06,-7.2736e-05,1,0.232,0.232,0.2,0
0.99071,0.001101,2.4977,-7.9955e-06,-7.4363e-05,1,0.233,0.233,0.2,0
0.99059,0.0010929,2.4977,-8.0384e-06,-7.5991e-05,1,0.234,0.234,0.2,0
0.99048,0.0010849,2.4977,-8.0813e-06,-7.7618e-05,1,0.235,0.235,0.2,0
0.99036,0.0010768,2.4976,-8.1242e-06,-7.9245e-05,1,0.236,0.236,0.2,0
0.99024,0.0010688,2.4976,-8.1672e-06,-8.0872e-05,1,0.237,0.237,0.2,0
0.99013,0.0010607,2.4976,-8.2101e-06,-8.2499e-05,1,0.238,0.238,0.2,0
0.99001,0.0010527,2.4976,-8.253e-06,-8.4127e-05,1,0.239,0.239,0.2,0
0.98989,0.0010446,2.4976,-8.2959e-06,-8.5754e-05,1,0.24,0.24,0.2,0
0.98978,0.0010366,2.4976,-8.3388e-06,-8.7381e-05,1,0.241,0.241,0.2,0
0.98966,0.0010285,2.4976,-8.3817e-06,-8.9008e-05,1,0.242,0.242,0.2,0
0.98955,0.0010205,2.4976,-8.4246e-06,-9.0635e-05,1,0.243,0.243,0.2,0
0.98943,0.0010124,2.4976,-8.4676e-06,-9.2263e-05,1,0.244,0.244,0.2,0
0.98931,0.0010044,2.4976,-8.5105e-06,-9.389e-05,1,0.245,0.245,0.2,0
0.9892,0.00099635,2.4976,-8.5534e-06,-9.5517e-05,1,0.246,0.246,0.2,0
